成交单价（元）,成交金额（万元）,经度,纬度,到市中心距离_km,城市编码,区域编码,面积（m²）,室数,厅数,卫数,总房间数,每室面积,总楼层数,当前楼层估算,楼层比例,朝向评分,房龄,建筑年份_数值,小区面积_数值,小区户数_数值,容积率_数值,绿化率_数值,物业费_数值,成交年份,成交月份,成交季度,name,城市,area,address
31210,145.0,117.16596578242002,39.115837896738064,109.17543801828529,0,47,46.46,1.0,1.0,,2.0,46.46,6.0,6.0,1.0,3.0,28.0,1997.0,10000.0,600.0,2.2,15.0,0.8,2024,7,3,佳音里,天津,南开区,南开-万兴街-双峰道159号
38636,196.5,117.16596578242002,39.115837896738064,109.17543801828529,0,47,50.86,2.0,1.0,,3.0,25.43,6.0,6.0,1.0,4.0,28.0,1997.0,10000.0,600.0,2.2,15.0,0.8,2024,5,2,佳音里,天津,南开区,南开-万兴街-双峰道159号
35954,375.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,104.3,2.0,2.0,,4.0,52.15,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2025,4,2,广泰园,天津,南开区,南开-广开街-广开大街52号
29789,319.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,107.09,2.0,2.0,,4.0,53.545,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2025,4,2,广泰园,天津,南开区,南开-广开街-广开大街52号
34877,266.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,76.27,2.0,1.0,,3.0,38.135,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2025,3,1,广泰园,天津,南开区,南开-广开街-广开大街52号
33102,200.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,60.42,1.0,1.0,,2.0,60.42,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2025,3,1,广泰园,天津,南开区,南开-广开街-广开大街52号
31710,246.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,77.58,2.0,1.0,,3.0,38.79,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,12,4,广泰园,天津,南开区,南开-广开街-广开大街52号
27971,233.3,117.16163623123504,39.13436823965949,107.29847376526615,0,47,83.42,2.0,1.0,,3.0,41.71,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,11,4,广泰园,天津,南开区,南开-广开街-广开大街52号
25164,200.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,79.48,2.0,1.0,,3.0,39.74,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,11,4,广泰园,天津,南开区,南开-广开街-广开大街52号
34674,353.5,117.16163623123504,39.13436823965949,107.29847376526615,0,47,101.95,2.0,1.0,,3.0,50.975,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,11,4,广泰园,天津,南开区,南开-广开街-广开大街52号
34891,357.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,102.32,2.0,2.0,,4.0,51.16,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,10,4,广泰园,天津,南开区,南开-广开街-广开大街52号
31645,283.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,89.43,2.0,1.0,,3.0,44.715,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,10,4,广泰园,天津,南开区,南开-广开街-广开大街52号
34093,470.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,137.86,3.0,1.0,,4.0,45.95333333333334,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,10,4,广泰园,天津,南开区,南开-广开街-广开大街52号
26892,258.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,95.94,2.0,2.0,,4.0,47.97,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,7,3,广泰园,天津,南开区,南开-广开街-广开大街52号
33958,435.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,128.1,3.0,2.0,,5.0,42.699999999999996,6.0,6.0,1.0,4.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,7,3,广泰园,天津,南开区,南开-广开街-广开大街52号
26482,160.0,117.16163623123504,39.13436823965949,107.29847376526615,0,47,60.42,1.0,1.0,,2.0,60.42,6.0,6.0,1.0,3.0,27.0,1998.0,55500.0,650.0,1.2,20.0,0.8,2024,5,2,广泰园,天津,南开区,南开-广开街-广开大街52号
32096,148.7,117.16285701890244,39.134770724885925,107.3258487839642,0,47,46.33,1.0,1.0,,2.0,46.33,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,4,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
26834,75.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,27.95,1.0,1.0,,2.0,27.95,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,4,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
17881,165.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,92.28,2.0,1.0,,3.0,46.14,7.0,7.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,4,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
32179,131.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,40.71,1.0,1.0,,2.0,40.71,6.0,6.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,3,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
29952,165.3,117.16285701890244,39.134770724885925,107.3258487839642,0,47,55.19,2.0,1.0,,3.0,27.595,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,3,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
23435,65.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,27.95,1.0,1.0,,2.0,27.95,7.0,7.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,3,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
31262,87.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,27.83,1.0,1.0,,2.0,27.83,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,2,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
33787,82.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,24.27,1.0,1.0,,2.0,24.27,7.0,7.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,2,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
27652,67.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,24.23,1.0,1.0,,2.0,24.23,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,2,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
18000,72.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,40.0,1.0,1.0,,2.0,40.0,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,2,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
31645,76.8,117.16285701890244,39.134770724885925,107.3258487839642,0,47,24.27,1.0,1.0,,2.0,24.27,7.0,7.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,1,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
30437,76.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,24.97,1.0,1.0,,2.0,24.97,7.0,7.0,1.0,5.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,1,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
40521,109.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,26.9,1.0,1.0,,2.0,26.9,6.0,6.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2025,1,1,怀仁里,天津,南开区,南开-广开街-广开大街10号
37020,156.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,42.14,1.0,1.0,,2.0,42.14,6.0,6.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,12,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
22891,173.1,117.16285701890244,39.134770724885925,107.3258487839642,0,47,75.62,2.0,2.0,,4.0,37.81,7.0,7.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,12,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
23275,242.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,104.19,3.0,1.0,,4.0,34.73,7.0,7.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,12,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
27594,208.8,117.16285701890244,39.134770724885925,107.3258487839642,0,47,75.67,3.0,1.0,,4.0,25.223333333333333,7.0,7.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,12,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
32958,134.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,40.81,1.0,1.0,,2.0,40.81,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,12,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
30979,72.8,117.16285701890244,39.134770724885925,107.3258487839642,0,47,23.5,1.0,1.0,,2.0,23.5,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,11,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
32654,131.3,117.16285701890244,39.134770724885925,107.3258487839642,0,47,40.21,2.0,1.0,,3.0,20.105,6.0,6.0,1.0,6.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,11,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
26950,75.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,27.83,1.0,1.0,,2.0,27.83,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,10,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
30732,136.6,117.16285701890244,39.134770724885925,107.3258487839642,0,47,44.45,1.0,1.0,,2.0,44.45,7.0,7.0,1.0,1.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,10,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
33317,130.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,39.02,1.0,1.0,,2.0,39.02,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,10,4,怀仁里,天津,南开区,南开-广开街-广开大街10号
31682,128.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,40.56,1.0,1.0,,2.0,40.56,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,9,3,怀仁里,天津,南开区,南开-广开街-广开大街10号
32730,188.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,57.44,2.0,1.0,,3.0,28.72,6.0,6.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,9,3,怀仁里,天津,南开区,南开-广开街-广开大街10号
33538,191.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,57.1,2.0,1.0,,3.0,28.55,6.0,6.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,7,3,怀仁里,天津,南开区,南开-广开街-广开大街10号
27081,158.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,58.53,2.0,1.0,,3.0,29.265,6.0,6.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,6,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
33430,81.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,24.23,1.0,1.0,,2.0,24.23,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,6,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
32919,185.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,56.2,2.0,1.0,,3.0,28.1,6.0,6.0,1.0,4.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,6,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
33968,212.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,62.56,2.0,2.0,,4.0,31.28,7.0,7.0,1.0,5.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,6,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
32619,187.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,57.33,2.0,1.0,,3.0,28.665,6.0,6.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,5,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
26286,162.5,117.16285701890244,39.134770724885925,107.3258487839642,0,47,61.82,2.0,1.0,,3.0,30.91,7.0,7.0,1.0,3.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,5,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
45562,116.0,117.16285701890244,39.134770724885925,107.3258487839642,0,47,25.46,1.0,1.0,,2.0,25.46,7.0,7.0,1.0,2.0,30.0,1995.0,79350.0,1526.0,1.7,16.0,0.26,2024,5,2,怀仁里,天津,南开区,南开-广开街-广开大街10号
22047,132.5,117.16359586300958,39.13770474219441,107.10350017505957,0,47,60.1,2.0,1.0,,3.0,30.05,13.0,13.0,1.0,3.0,36.0,1989.0,37851.0,628.0,1.9,29.0,0.8,2025,3,1,卫安南里,天津,南开区,南开-广开街-西马路
18067,105.0,117.16359586300958,39.13770474219441,107.10350017505957,0,47,58.12,2.0,1.0,,3.0,29.06,7.0,7.0,1.0,2.0,36.0,1989.0,37851.0,628.0,1.9,29.0,0.8,2024,6,2,卫安南里,天津,南开区,南开-广开街-西马路
28190,109.8,117.16359586300958,39.13770474219441,107.10350017505957,0,47,38.95,1.0,1.0,,2.0,38.95,7.0,7.0,1.0,5.0,36.0,1989.0,37851.0,628.0,1.9,29.0,0.8,2024,6,2,卫安南里,天津,南开区,南开-广开街-西马路
23860,163.2,117.16359586300958,39.13770474219441,107.10350017505957,0,47,68.4,2.0,1.0,,3.0,34.2,13.0,13.0,1.0,6.0,36.0,1989.0,37851.0,628.0,1.9,29.0,0.8,2024,6,2,卫安南里,天津,南开区,南开-广开街-西马路
23427,284.0,117.16649974509386,39.12013656912214,108.8182209232213,0,47,121.23,3.0,2.0,,5.0,40.410000000000004,7.0,7.0,1.0,4.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2025,4,2,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
26502,174.0,117.16649974509386,39.12013656912214,108.8182209232213,0,47,65.65,2.0,1.0,,3.0,32.825,6.0,6.0,1.0,3.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,12,4,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
20869,137.0,117.16649974509386,39.12013656912214,108.8182209232213,0,47,65.65,2.0,1.0,,3.0,32.825,6.0,6.0,1.0,3.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,11,4,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
22111,239.9,117.16649974509386,39.12013656912214,108.8182209232213,0,47,108.5,2.0,2.0,,4.0,54.25,6.0,6.0,1.0,4.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,10,4,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
36483,280.0,117.16649974509386,39.12013656912214,108.8182209232213,0,47,76.75,2.0,2.0,,4.0,38.375,6.0,6.0,1.0,4.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,6,2,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
22281,273.0,117.16649974509386,39.12013656912214,108.8182209232213,0,47,122.53,2.0,2.0,,4.0,61.265,6.0,6.0,1.0,5.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,6,2,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
22102,282.5,117.16649974509386,39.12013656912214,108.8182209232213,0,47,127.82,3.0,2.0,,5.0,42.60666666666666,6.0,6.0,1.0,4.0,18.0,2007.0,89000.0,680.0,1.2,22.0,1.2,2024,5,2,凯立花园,天津,南开区,南开-万兴街-万德庄大街148号
25969,153.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,59.11,2.0,1.0,,3.0,29.555,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,4,2,林苑西里,天津,南开区,南开-王顶堤-苑中路
18840,81.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,43.26,2.0,1.0,,3.0,21.63,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,4,2,林苑西里,天津,南开区,南开-王顶堤-苑中路
22072,130.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.9,2.0,1.0,,3.0,29.45,8.0,8.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
19802,115.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.33,2.0,1.0,,3.0,29.165,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
29651,109.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,36.93,1.0,1.0,,2.0,36.93,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
19825,115.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.01,2.0,1.0,,3.0,29.005,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
21716,123.3,117.13620720013404,39.08467060941181,110.52104310367956,0,47,56.78,2.0,1.0,,3.0,28.39,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
31140,115.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,36.93,1.0,1.0,,2.0,36.93,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,3,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
14944,43.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,29.11,1.0,1.0,,1.0,29.11,8.0,8.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,2,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
24939,101.1,117.13620720013404,39.08467060941181,110.52104310367956,0,47,40.54,2.0,1.0,,3.0,20.27,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,2,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
31411,116.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,36.93,1.0,1.0,,2.0,36.93,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,1,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
21453,135.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,62.93,2.0,1.0,,3.0,31.465,8.0,8.0,1.0,5.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,1,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
24601,143.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.13,2.0,1.0,,3.0,29.065,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2025,1,1,林苑西里,天津,南开区,南开-王顶堤-苑中路
17778,128.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,72.0,2.0,1.0,,3.0,36.0,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
19819,54.6,117.13620720013404,39.08467060941181,110.52104310367956,0,47,27.55,1.0,1.0,,2.0,27.55,8.0,8.0,1.0,2.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
25416,104.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,40.92,1.0,1.0,,2.0,40.92,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
29867,105.1,117.13620720013404,39.08467060941181,110.52104310367956,0,47,35.19,1.0,1.0,,2.0,35.19,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
23508,137.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.28,2.0,1.0,,3.0,29.14,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
30724,103.2,117.13620720013404,39.08467060941181,110.52104310367956,0,47,33.59,1.0,1.0,,2.0,33.59,8.0,8.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
33378,125.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,37.45,1.0,2.0,,3.0,37.45,8.0,8.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
18252,71.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,38.9,2.0,1.0,,3.0,19.45,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
16884,123.2,117.13620720013404,39.08467060941181,110.52104310367956,0,47,72.97,2.0,1.0,,3.0,36.485,6.0,6.0,1.0,6.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,12,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
21963,128.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.28,2.0,1.0,,3.0,29.14,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
18487,105.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,57.07,2.0,1.0,,3.0,28.535,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
24562,138.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,56.39,2.0,1.0,,3.0,28.195,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
15787,64.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,40.54,2.0,1.0,,3.0,20.27,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
17595,69.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,39.5,2.0,1.0,,3.0,19.75,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
24676,95.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,38.5,2.0,1.0,,3.0,19.25,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,11,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
14937,60.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,40.17,2.0,1.0,,3.0,20.085,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
20354,148.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,72.96,2.0,1.0,,3.0,36.48,6.0,6.0,1.0,6.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
25597,168.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,65.83,3.0,1.0,,4.0,21.94333333333333,6.0,6.0,1.0,5.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
24537,143.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.28,2.0,1.0,,3.0,29.14,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
24912,92.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,36.93,1.0,1.0,,2.0,36.93,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
18859,110.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,58.33,2.0,1.0,,3.0,29.165,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
28422,159.5,117.13620720013404,39.08467060941181,110.52104310367956,0,47,56.12,2.0,1.0,,3.0,28.06,6.0,6.0,1.0,4.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,10,4,林苑西里,天津,南开区,南开-王顶堤-苑中路
29825,115.3,117.13620720013404,39.08467060941181,110.52104310367956,0,47,38.66,1.0,1.0,,2.0,38.66,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,9,3,林苑西里,天津,南开区,南开-王顶堤-苑中路
16233,48.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,29.57,1.0,1.0,,2.0,29.57,8.0,8.0,1.0,1.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,9,3,林苑西里,天津,南开区,南开-王顶堤-苑中路
20191,51.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,25.26,1.0,1.0,,2.0,25.26,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,9,3,林苑西里,天津,南开区,南开-王顶堤-苑中路
23448,57.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,24.31,1.0,1.0,,2.0,24.31,8.0,8.0,1.0,1.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,8,3,林苑西里,天津,南开区,南开-王顶堤-苑中路
19955,114.0,117.13620720013404,39.08467060941181,110.52104310367956,0,47,57.13,2.0,1.0,,3.0,28.565,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,7,3,林苑西里,天津,南开区,南开-王顶堤-苑中路
25203,93.3,117.13620720013404,39.08467060941181,110.52104310367956,0,47,37.02,1.0,1.0,,2.0,37.02,6.0,6.0,1.0,3.0,27.0,1998.0,1200.0,280.0,2.1,25.0,0.8,2024,6,2,林苑西里,天津,南开区,南开-王顶堤-苑中路
